"SITEID_12","zpSR","zpDen","zpDiv.Sh","Omni","W.Omni","zpSRr","phySR","phyDiv.Sh","phyDen.Ind","phyDen.BioV","phySRr","SITEID_07","LAT_DD","LON_DD","LakeArea","LakeDepth","LakePerim","LakeEleva","HUC2","HUC8","ECO3","ECO3_2015","EPA_REG","Cond","DOC","NTL","PTL","Silica","pH","Temp","Sol","ln_phyDen","ln_phySR","ln_phySRr","ln_zpDen","ln_zpSR","ln_zpSRr","ln_NTL","ln_PTL","Lat","ln_DOC","ln_Silica","ln_Temp","ln_Sol","ln_Cond","WOmni","WOmni2","Omni2"
"NLA12_NC-124",10,33543.3070866142,0,0.4,0.422535211267606,6.02418319911559,21,1.63059045359428,203324466.8,17254685878.9,21,"",35.11601421,-80.26303923,6.156235635,5.1,1.296295185,117.74,3,3040105,45,45,"Region_4",151.6,10550,1623,140,1865,9.29,22.524358974359,5.99888888888889,23.5713495886885,3.04452243772342,3.04452243772342,10.420592631787,2.30258509299405,1.79578190157494,7.39203156751459,4.9416424226093,35.11601421,9.26388113890421,7.53101633207792,3.11459734468142,1.79157426689398,5.02124547320827,0.422535211267606,0.17853600476096,0.16
"NLA12_NC-127",16,45761.9047619048,0,0.125,0.0530697190426639,10.8401303005938,32,2.70802283095687,2760340.5,3676385469.6,32,"",35.21458872,-79.40360361,25.41206444,6.5,3.342847342,118.74,3,3030004,65,65,"Region_4",32.3,3380,294,19,1504,6.94,24.998717948718,5.91058823529412,22.0251958970957,3.46573590279973,3.46573590279973,10.731207250229,2.77258872223978,2.38325501628923,5.68357976733868,2.94443897916644,35.21458872,8.12563098847706,7.31588350450979,3.21882454150195,1.77674535866367,3.47506723022861,0.0530697190426639,0.00281639507926728,0.015625
"NLA12_NC-134",23,287666.666666667,0,0.260869565217391,0.048667439165701,17.660606697306,29,1.70171584589602,393537202.9,6894548760.4,29,"",35.71052114,-78.15717765,309.8431335,4.3,19.10323706,43.83,3,3020203,45,45,"Region_4",78.5,7130,756,45,9216,7.51,27.8538461538462,5.91228758169935,22.6539969015831,3.36729582998647,3.36729582998647,12.5695576813975,3.13549421592915,2.87133654890656,6.62804137617953,3.80666248977032,35.71052114,8.87206651340834,9.12869638293567,3.32697105931006,1.77703282618735,4.36309862478836,0.048667439165701,0.00236851963494721,0.0680529300567108
"NLA12_ND-101",32,192216.981132075,0,0.375,0.0586503067484663,25.9675075575673,23,1.03979842932205,1117443273.7,129447492412.6,23,"NLA06608-1070",46.09722632,-97.23724726,256.2103197,3.85,6.839106441,330.05,9,9020105,46,46,"Region_8",889,12115,1765.5,479.5,18577,8.675,20.7782051282051,5.75803921568627,25.5865411718679,3.13549421592915,3.13549421592915,12.1663801229791,3.46573590279973,3.25684604715925,7.47618921536844,6.17274389432349,46.09722632,9.40219963325063,9.8296795353914,3.03390460697448,1.75059700281046,6.7900972355139,0.0586503067484663,0.00343985848168919,0.140625
"NLA12_ND-102",14,767708.333333333,0,0.285714285714286,0.00542740841248304,8.10059940397973,29,2.1271853566841,223069394.5,5351744492,29,"NLA06608-0510",48.24815308,-98.89816807,180.9746113,3.5,10.83663895,443.79,9,9020201,46,46,"Region_8",1429,16380,2750,254,34774,8.74,22.1105128205128,5.55222222222222,22.400688417975,3.36729582998647,3.36729582998647,13.5511651656917,2.63905732961526,2.09193805943182,7.91935619066062,5.53733426701854,48.24815308,9.70381635740706,10.4566252600877,3.09605318865342,1.71419824801989,7.26473017792987,0.00542740841248304,2.94567620758917e-05,0.0816326530612245
"NLA12_ND-103",20,61463.4146341463,0,0.6,0.644444444444444,12.9225608630335,30,0.612055829396461,678880448.7,3567907402.6,30,"NLA06608-1155",47.0742784,-99.63065416,12.91514756,3.1,1.49556507,534.11,10,10130103,42,42,"Region_8",1697,24460,2085,88,27187,9.33,23.55,5.63326797385621,21.9952450991413,3.40119738166216,3.40119738166216,11.0261973927833,2.99573227355399,2.55897468792672,7.6425241342329,4.47733681447821,47.0742784,10.1047944092412,10.2104941968573,3.15912582046243,1.72868973091957,7.43661726523423,0.644444444444444,0.415308641975309,0.36
"NLA12_ND-104",31,216739.130434783,0,0.451612903225806,0.0707121364092277,23.1232096627938,5,0.73153906640545,1553429817.9,63103182382.9,5,"NLA06608-0762",47.61488972,-100.8270091,34.78201734,6.5,3.283695494,568.2,10,10130101,42,42,"Region_8",832,10120,2408,274,42903,8.78,16.4230769230769,5.58908496732026,24.8680370391822,1.6094379124341,1.6094379124341,12.2864497454489,3.43398720448515,3.14083686041411,7.78655180642871,5.61312810638807,47.61488972,9.22226894284146,10.666697032541,2.79868747520714,1.72081558277001,6.72383244082121,0.0707121364092277,0.00500020623555722,0.203954214360042
"NLA12_ND-105",19,35039.5256916996,0,0.315789473684211,0.065989847715736,16.2179055004084,10,1.74169990817311,88827926.1,6020116408,10,"NLA06608-1278",48.03204771,-98.90839834,19994.28204,12.4,232.2767877,434.35,9,9020201,46,46,"Region_8",2000,14450,1721,328,11461,8.82,20.9410256410256,5.55222222222222,22.5183724329573,2.30258509299405,2.30258509299405,10.4642320087629,2.94443897916644,2.78611590967153,7.45066079621154,5.79301360838414,48.03204771,9.57844969354058,9.3467052464967,3.04171018423458,1.71419824801989,7.60090245954208,0.065989847715736,0.00435466000154603,0.0997229916897507
"NLA12_ND-106",18,44271.6049382716,0,0.388888888888889,0.0317902955939766,14.3309454200969,38,0.196412857746026,239812371.6,9393218285.7,38,"NLA06608-0334",48.327049,-100.7569373,501.2988305,3.9,14.23616177,450.56,9,9010005,46,46,"Region_8",1567,17890,1615,89,11217,8.72,24,5.61124183006536,22.9632538068775,3.63758615972639,3.63758615972639,10.6980987784748,2.89037175789616,2.66242121454848,7.38709023565676,4.48863636973214,48.327049,9.79199717650276,9.32518576364522,3.17805383034795,1.72477205512103,7.35691824235602,0.0317902955939766,0.00101062289395241,0.151234567901235
"NLA12_ND-107",24,70446.6501240695,0,0.666666666666667,0.681930257132793,16.4972737597836,16,1.41043577456633,2448457136.2,6055739312.7,16,"NLA06608-0083",45.95348274,-99.13577087,48.33322448,2.3,4.992902549,590.81,10,10130106,42,42,"Region_8",3340,28460,3125,99,21001,9.06,23.7602564102564,5.97666666666667,22.5242723060355,2.77258872223978,2.77258872223978,11.1626109665025,3.17805383034795,2.80319514057532,8.0471895621705,4.59511985013459,45.95348274,10.2562548716438,9.95232533461943,3.16801428611367,1.78786299894893,8.11372608597075,0.681930257132793,0.465028875593197,0.444444444444444
"NLA12_ND-108",20,167102.803738318,0,0.5,0.0794183445190157,15.4671099301341,21,1.09044629174406,4385562225.9,123810479835,21,"NLA06608-0019",46.36670421,-99.50350622,103.3136406,1.9,7.965628584,600.25,10,10130104,42,42,"Region_8",1606,20520,6788,603,28423,9.31,20.47,5.81437908496732,25.542017844947,3.04452243772342,3.04452243772342,12.0263644932477,2.99573227355399,2.73871582942934,8.82291162635412,6.40191719672719,46.36670421,9.92915529928471,10.2549539555452,3.0189603996732,1.76033400210388,7.38150189450671,0.0794183445190157,0.00630727344614107,0.25
"NLA12_ND-109",30,56935.4838709677,0,0.433333333333333,0.173937677053824,21.150682678735,9,1.65883910456138,127926206.5,12586830647.4,9,"NLA06608-0707",46.89273141,-99.416505,17.21388091,4.5,2.780089138,527.1,10,10130103,42,42,"Region_8",4010,25390,2830,176,24464,8.8,25.2512820512821,5.81437908496732,23.255916917601,2.19722457733622,2.19722457733622,10.9496740438644,3.40119738166216,3.05167218292574,7.94803199063728,5.17048399503815,46.89273141,10.1421106746987,10.1049579281688,3.2288769287406,1.76033400210388,8.29654652030061,0.173937677053824,0.0302543154988805,0.187777777777778
"NLA12_ND-110",32,116611.111111111,0,0.4375,0.0233444497379705,16.4114117753258,11,1.53771924795957,126999558.3,1635103246.4,11,"NLA06608-1210",47.86474239,-101.5132965,52.49487137,1.8,4.697763419,621.61,10,10110101,42,42,"Region_8",4590,23240,1956,203,9698,8.89,16.65,5.58908496732026,21.2149717869472,2.39789527279837,2.39789527279837,11.6665998409066,3.46573590279973,2.79797693280467,7.57865685059476,5.31320597904179,47.86474239,10.0536302109658,9.1796749576653,2.81241021642645,1.72081558277001,8.43163530305459,0.0233444497379705,0.000544963333568629,0.19140625
"NLA12_ND-112",16,41534.8837209302,0,0.375,0.00783874580067189,11.189944083675,21,1.3874880683693,86155245.2,27362252753.3,21,"NLA06608-1091",46.64003276,-99.58716111,1623.50865,6,29.68684099,565.83,10,10130103,42,42,"Region_8",2920,19110,1900,147,22439,8.73,14.3047435897436,5.81437908496732,24.0324302637856,3.04452243772342,3.04452243772342,10.634288924725,2.77258872223978,2.41501552532073,7.54960916515453,4.99043258677874,46.64003276,9.85796703723432,10.0185557953638,2.66059120182158,1.76033400210388,7.97933889526233,0.00783874580067189,6.14459357275512e-05,0.140625
"NLA12_ND-113",18,7140,0,0.277777777777778,0.371615312791783,14.324449784,37,2.70677458354452,31709045.3,21460360638.5,37,"NLA06608-1024",48.89570001,-99.71279981,4.71553516,2.7,1.01158355,625.92,9,9010004,46,46,"Region_8",557,18720,1689,49,7906,8.94,19.1538461538462,5.55222222222222,23.7894733791569,3.61091791264422,3.61091791264422,8.87346805533363,2.89037175789616,2.66196785236925,7.4318919168078,3.89182029811063,48.89570001,9.83734775003158,8.97537724385663,2.95250353900317,1.71419824801989,6.32256523992728,0.371615312791783,0.138097940701335,0.0771604938271605
"NLA12_ND-114",17,69581.3953488372,0,0.705882352941177,0.65975935828877,12.4254361616163,43,3.05419512257713,45482414.1,7465864850.2,43,"NLA06608-0579",46.83158041,-99.7647378,314.2060639,1.9,13.24282154,525.31,10,10130103,42,42,"Region_8",747,10880,1564,153,46454,8.4,26.5,5.81437908496732,22.7336071152391,3.76120011569356,3.76120011569356,11.1502525023829,2.83321334405622,2.51974567491718,7.35500192110526,5.03043792139244,46.83158041,9.29468152040993,10.7462178546356,3.27714473299218,1.76033400210388,6.61606518513282,0.65975935828877,0.43528241084961,0.498269896193772
"NLA12_ND-115",17,660967.741935484,0,0.529411764705882,0.0351390922401171,13.1596614238361,25,0.77099378607958,758180421.4,51175139073,25,"",46.82604195,-100.6342083,3.873222845,9.5,1.340094477,523.43,10,10130103,42,42,"Region_8",2830,16410,1658.5,66,4278.5,8.615,15.2903205128205,5.80705882352941,24.6585196860866,3.2188758248682,3.2188758248682,13.4014603157299,2.83321334405622,2.57715619789418,7.41366885838711,4.18965474202643,46.82604195,9.70564618408414,8.36135775985811,2.72721998197244,1.75907421610086,7.94803199063728,0.0351390922401171,0.00123475580345946,0.280276816608997
"NLA12_ND-118",9,178400,0,0.222222222222222,0.0201793721973094,7.81613764609776,11,1.0312651829336,1381109.2,255766449.1,11,"",46.36786408,-99.39845029,23.9001928,4,3.085035592,599.05,10,10130104,42,42,"Region_8",4420,21510,2715,230,48216,8.6,18.67625,5.81437908496732,19.3597752778343,2.39789527279837,2.39789527279837,12.091783499128,2.19722457733622,2.05619052539628,7.90654723236804,5.4380793089232,46.36786408,9.97627322226178,10.7834461951629,2.92725266318316,1.76033400210388,8.39389497507174,0.0201793721973094,0.000407207062277544,0.0493827160493827
"NLA12_ND-119",17,279189.189189189,0,0.176470588235294,0.127783155856728,11.1568436095798,11,1.58808980665117,33180398.6,3011107018,11,"",47.73683911,-100.4387591,37.61191787,2,2.347243402,517,9,9020202,46,46,"Region_8",5520,29360,2508,840,6334,9.35,21.3747435897436,5.58908496732026,21.8255736281591,2.39789527279837,2.39789527279837,12.5396449284516,2.83321334405622,2.41205308626621,7.82724090175281,6.73340189183736,47.73683911,10.2873884827285,8.75368722709858,3.0622100189494,1.72081558277001,8.61613313927114,0.127783155856728,0.0163285349207048,0.0311418685121107
"NLA12_ND-126",13,948181.818181818,0,0.384615384615385,0.203259827420901,8.33282551971612,13,2.33599187170869,81869209.1,12927252653.7,13,"",48.74897872,-102.9425695,13.18466442,2,1.97176497,737.04,9,9010001,42,42,"Region_8",1989,21680,3088,751,24272,8.94,16.8,5.77254901960784,23.282603528708,2.56494935746154,2.56494935746154,13.7623015541786,2.56494935746154,2.12020259670925,8.03527891114467,6.62140565176413,48.74897872,9.98414545555358,10.0970787015883,2.82137888640921,1.75311375413039,7.59538727885397,0.203259827420901,0.0413145574431746,0.14792899408284
"NLA12_ND-129",20,15050,0,0.35,0.109634551495017,15.7391235804649,5,0.658238117937586,648191006.8,78527255983.1,5,"",46.71384398,-100.1527425,1218.852908,2.1,28.77943496,521.91,10,10130103,42,42,"Region_8",2650,19090,3680,839,23704,9.22,21.5512820512821,5.80705882352941,25.0867116114471,1.6094379124341,1.6094379124341,9.61913327017702,2.99573227355399,2.7561495604012,8.21066803116298,6.73221070646721,46.71384398,9.85691991671979,10.0733990892534,3.07043530671903,1.75907421610086,7.88231491898027,0.109634551495017,0.0120197348815134,0.1225
"NLA12_ND-131",12,50350,0,0.416666666666667,0.0238331678252234,9.33208017995264,9,0.219185369560876,124919867.1,14378946423,9,"",46.61482047,-101.8950983,1328.229399,15,52.91151436,629.58,10,10130202,43,43,"Region_8",1798,10190,1140,36,3843,8.53,21.9466666666667,5.80705882352941,23.3890309197262,2.19722457733622,2.19722457733622,10.8267538981467,2.484906649788,2.2334579460589,7.03878354138854,3.58351893845611,46.61482047,9.22916212621677,8.25400859056484,3.08861526770071,1.75907421610086,7.49443021503157,0.0238331678252234,0.000568019888585266,0.173611111111111
"NLA12_ND-134",15,643571.428571429,0,0.333333333333333,0.0344062153163152,10.6820142692596,12,1.84236065228282,169755450.6,31816320905.3,12,"",46.02278583,-99.29204583,53.58494942,5.1,4.256713691,590.82,10,10130106,42,42,"Region_8",2190,20250,2336,302,39190,8.88,23.9764102564103,5.81437908496732,24.1832452310877,2.484906649788,2.484906649788,13.3747882999693,2.70805020110221,2.36856141773953,7.75619534394812,5.71042701737487,46.02278583,9.91591007253469,10.5761768911937,3.17707044099619,1.76033400210388,7.69165682281055,0.0344062153163152,0.00118378765239264,0.111111111111111
"NLA12_ND-139",16,162830.188679245,0,0.25,0.0440324449594438,9.59393361613735,20,1.62344208293554,46173464.9,4208692046,20,"",47.90420192,-101.0598295,23.20337924,3.5,2.989814994,644.62,9,9010001,42,42,"Region_8",1240,25530,2668,131,23847,8.9,15.5,5.58908496732026,22.1604177584606,2.99573227355399,2.99573227355399,12.0004631495075,2.77258872223978,2.26113098374567,7.88908440703551,4.87519732320115,47.90420192,10.1476095102355,10.0794137022412,2.7408400239252,1.72081558277001,7.12286665859908,0.0440324449594438,0.00193885620910645,0.0625
"NLA12_ND-145",11,94270.8333333333,0,0.272727272727273,0.134806629834254,8.49629193515121,35,2.11422483316446,84103734.4,7326144894.2,35,"",47.08001327,-99.73058586,7.124819333,3,1.061315998,530.4,10,10130103,42,42,"Region_8",772,18140,1373,91,29900,8.75,21.5025641025641,5.63326797385621,22.7147152791855,3.55534806148941,3.55534806148941,11.4539271242083,2.39789527279837,2.13962982539126,7.22475340576797,4.51085950651685,47.08001327,9.80587472366913,10.3056137593788,3.06817218860702,1.72868973091957,6.64898455002478,0.134806629834254,0.0181728274472696,0.0743801652892562
"NLA12_ND-146",14,21086.4745011086,0,0.428571428571429,0.166140904311251,7.65009702936494,18,1.81032545265733,131906771.1,5946686281,18,"",48.914933,-100.4334397,13.80037712,2.3,1.750153335,658.52,9,9010004,46,46,"Region_8",1328,27860,2693,128,26636,8.75,16.05,5.61124183006536,22.5060999737992,2.89037175789616,2.89037175789616,9.9563870950189,2.63905732961526,2.03471833133513,7.8984110928116,4.85203026391962,48.914933,10.2349472473338,10.1900189632305,2.77570884957602,1.72477205512103,7.19142933003638,0.166140904311251,0.0276028000853604,0.183673469387755
"NLA12_ND-149",18,619333.333333333,0,0.333333333333333,0.402583423035522,15.4459904401113,22,1.19701629839923,1577682774.7,89267533915.6,22,"",47.06803402,-99.0799129,17.27003109,4.3,1.602258191,544.53,10,10160002,42,42,"Region_8",2340,33740,6200,1254,27008,9.2,25.3,5.63326797385621,25.2149036967488,3.09104245335832,3.09104245335832,13.3363989096878,2.89037175789616,2.73734945122362,8.73230457103318,7.13409372119287,47.06803402,10.4264393561,10.2038883973957,3.23080439573347,1.72868973091957,7.75790620835175,0.402583423035522,0.162073412502998,0.111111111111111
"NLA12_ND-151",18,1504285.71428571,0,0.166666666666667,0.198480531813865,13.5658816752686,9,1.44719889174925,290646888.8,3154617925.3,9,"NLA06608-2318",47.2749168,-100.3980476,198.3549872,2.5,7.211722067,588.11,10,10130103,42,42,"Region_8",1741,22880,3125,272,32249,8.9,18.3478205128205,5.58908496732026,21.872133224275,2.19722457733622,2.19722457733622,14.2238287350548,2.89037175789616,2.60755794033257,8.0471895621705,5.605802066296,47.2749168,10.0380184454937,10.3812423139912,2.90951079430319,1.72081558277001,7.46221493976819,0.198480531813865,0.0393945215091147,0.0277777777777778
"NLA12_ND-155",9,5571.42857142857,0,0.444444444444444,0.840236686390533,4.54932136589096,3,0.659705303538257,37792782.7,282965710,3,"",48.35144139,-102.1406782,89.19401757,1.7,4.246928014,645.14,10,10110101,42,42,"Region_8",64810,41640,5119,3590,26324,9.71,17.2,5.77254901960784,19.4608362821886,1.09861228866811,1.09861228866811,8.62540677605647,2.19722457733622,1.5149780714852,8.54071438645758,8.18590748148232,48.35144139,10.6368165227289,10.178236349576,2.84490938381941,1.75311375413039,11.0792151914218,0.840236686390533,0.705997689156542,0.197530864197531
"NLA12_ND-156",21,750000,0,0.285714285714286,0.291555555555556,16.29608660117,25,0.692295393961273,1391168637.3,32454398310.8,25,"",47.17037042,-99.24800631,104.9303077,4.5,11.14481722,582.32,10,10160002,42,42,"Region_8",1533,23790,3590,432,30133,9.02,20.3638461538462,5.63326797385621,24.2031018120765,3.2188758248682,3.2188758248682,13.5278284855125,3.04452243772342,2.79092499316971,8.18590748148232,6.06842558824411,47.17037042,10.077020603297,10.3133761957041,3.01376108120141,1.72868973091957,7.33498187887181,0.291555555555556,0.0850046419753086,0.0816326530612245
"NLA12_ND-160",16,365200,0,0.1875,0.0230010952902519,9.68362417722462,12,1.41641786733385,65401719.9,2662316674.3,12,"",47.17341262,-99.77111166,35.57997894,3.1,2.557772717,540.21,10,10130103,42,42,"Region_8",2600,23440,1981,53,3208,9.85,24.6525641025641,5.63326797385621,21.7024625108884,2.484906649788,2.484906649788,12.8082004277029,2.77258872223978,2.27043622969248,7.59135704669855,3.97029191355212,47.17341262,10.0621992436909,8.07340296898641,3.20488091546695,1.72868973091957,7.86326672400957,0.0230010952902519,0.000529050384551249,0.03515625
"NLA12_ND-162",26,261219.512195122,0,0.230769230769231,0.197012138188609,13.5660470238937,26,2.15776427242966,527773203.7,14472539860.4,26,"",48.55085513,-99.92530218,41.83065494,3,2.707022555,485.31,9,9010004,46,46,"Region_8",974,19750,1958,88,13721,8.89,16.815,5.55222222222222,23.3955188881303,3.25809653802148,3.25809653802148,12.4731163757196,3.25809653802148,2.60757012882289,7.57967882309046,4.47733681447821,48.55085513,9.89090877032927,9.52668278492117,2.82227134519223,1.71419824801989,6.88141130364254,0.197012138188609,0.0388137825936475,0.0532544378698225
